User_ID,num_touchpoints,unique_channels,time_to_conversion_hours,converted,first_channel_Direct Traffic,first_channel_Display Ads,first_channel_Email,first_channel_Referral,first_channel_Search Ads,first_channel_Social Media,last_channel_Direct Traffic,last_channel_Display Ads,last_channel_Email,last_channel_Referral,last_channel_Search Ads,last_channel_Social Media
28246,2,2,1.6094444444444445,0,True,False,False,False,False,False,False,False,False,False,True,False
28265,9,6,37.1975,1,False,True,False,False,False,False,False,False,False,True,False,False
28268,4,3,35.71722222222222,1,False,False,True,False,False,False,False,False,False,True,False,False
28289,3,2,11.688611111111111,1,False,False,False,False,True,False,False,False,True,False,False,False
28295,3,3,18.19388888888889,0,False,False,False,True,False,False,True,False,False,False,False,False
28297,4,3,13.893611111111111,0,False,True,False,False,False,False,False,False,True,False,False,False
28385,8,4,43.929722222222225,0,False,False,False,True,False,False,False,False,False,False,False,True
28387,3,2,19.47833333333333,1,False,False,False,False,True,False,False,True,False,False,False,False
28400,2,1,7.414166666666667,1,True,False,False,False,False,False,True,False,False,False,False,False
28413,1,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
28459,4,4,26.29083333333333,1,False,False,True,False,False,False,False,False,False,False,True,False
28481,4,2,27.570833333333333,1,False,False,True,False,False,False,False,False,True,False,False,False
28505,1,1,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False
28511,5,3,32.27111111111111,1,False,True,False,False,False,False,False,False,True,False,False,False
28524,2,2,12.866388888888888,1,False,False,False,False,False,True,False,False,False,False,True,False
28556,2,2,4.263888888888889,0,True,False,False,False,False,False,False,False,False,True,False,False
28567,4,2,30.85333333333333,0,False,False,True,False,False,False,False,False,False,False,True,False
28587,3,2,39.48027777777778,1,False,True,False,False,False,False,False,False,False,True,False,False
28589,5,2,27.94972222222222,1,False,False,False,False,True,False,False,False,False,False,True,False
28594,1,1,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False
28623,5,4,27.95277777777778,1,True,False,False,False,False,False,False,False,False,True,False,False
28721,3,2,16.05638888888889,0,False,False,False,False,True,False,False,False,False,False,True,False
28729,3,3,42.04333333333334,1,False,False,True,False,False,False,False,False,False,False,True,False
28751,2,2,7.796111111111111,0,False,False,False,False,False,True,False,False,True,False,False,False
28848,2,2,21.95,0,False,False,False,True,False,False,True,False,False,False,False,False
28870,3,2,31.627777777777776,1,False,True,False,False,False,False,False,False,True,False,False,False
28912,4,3,35.749722222222225,1,False,False,False,True,False,False,False,False,False,False,False,True
28918,4,3,30.54888888888889,0,True,False,False,False,False,False,False,True,False,False,False,False
28919,4,2,15.194166666666666,0,False,False,True,False,False,False,False,False,False,True,False,False
28948,3,3,24.10861111111111,0,False,True,False,False,False,False,True,False,False,False,False,False
28965,1,1,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False
28985,6,5,35.216388888888886,1,True,False,False,False,False,False,False,False,False,True,False,False
28998,4,2,25.238611111111112,0,True,False,False,False,False,False,False,False,True,False,False,False
29015,4,4,33.99333333333333,1,True,False,False,False,False,False,False,False,False,True,False,False
29031,4,4,40.151944444444446,0,True,False,False,False,False,False,False,False,True,False,False,False
29096,1,1,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False
29109,5,5,33.61611111111111,1,False,True,False,False,False,False,False,False,False,True,False,False
29113,4,3,45.016666666666666,0,True,False,False,False,False,False,False,True,False,False,False,False
29114,2,2,0.13333333333333333,0,False,False,False,False,False,True,False,False,False,True,False,False
29149,3,3,23.303333333333335,0,False,False,False,False,False,True,False,False,False,False,True,False
29164,4,4,24.688055555555554,1,False,False,False,False,False,True,False,True,False,False,False,False
29196,3,3,15.957777777777778,1,False,False,False,False,True,False,False,True,False,False,False,False
29206,5,3,17.82472222222222,1,False,False,False,False,True,False,False,False,False,False,True,False
29238,6,3,29.241944444444446,0,False,False,False,False,True,False,False,False,False,False,False,True
29261,1,1,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
29272,4,3,35.51138888888889,0,False,False,False,False,False,True,True,False,False,False,False,False
29328,1,1,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False
29368,4,3,36.89194444444445,0,False,False,False,False,True,False,False,False,False,False,False,True
29395,4,3,36.63055555555555,0,True,False,False,False,False,False,False,False,False,False,True,False
29440,5,4,31.702222222222222,0,False,False,False,False,False,True,True,False,False,False,False,False
29461,5,4,42.75194444444445,0,False,True,False,False,False,False,False,False,False,True,False,False
29505,3,3,25.803333333333335,1,False,False,False,False,False,True,False,False,False,False,True,False
29648,3,3,11.339722222222223,0,False,False,False,True,False,False,False,False,False,False,True,False
29664,2,2,6.042777777777777,1,True,False,False,False,False,False,False,False,False,False,False,True
29679,2,2,38.836666666666666,0,True,False,False,False,False,False,False,False,True,False,False,False
29709,4,3,26.657777777777778,0,False,False,False,False,False,True,False,False,False,False,False,True
29719,5,3,37.84305555555556,0,True,False,False,False,False,False,False,False,False,False,False,True
29734,4,3,17.76888888888889,1,False,False,True,False,False,False,False,False,False,False,False,True
29773,3,2,9.277222222222223,0,False,False,False,False,False,True,False,False,False,False,True,False
29785,4,3,41.74472222222222,1,False,False,True,False,False,False,True,False,False,False,False,False
29800,2,2,24.385277777777777,1,False,True,False,False,False,False,True,False,False,False,False,False
29809,10,5,40.43277777777778,1,False,False,False,True,False,False,False,False,False,True,False,False
29834,2,2,24.837222222222223,1,False,False,False,False,False,True,False,False,True,False,False,False
29837,6,4,22.44,0,True,False,False,False,False,False,False,False,False,True,False,False
29844,4,2,44.977777777777774,0,False,False,True,False,False,False,False,False,True,False,False,False
29877,7,4,43.783611111111114,1,True,False,False,False,False,False,False,False,True,False,False,False
29914,6,4,36.84,1,False,False,True,False,False,False,False,False,False,False,False,True
30026,3,2,41.30888888888889,0,False,False,False,True,False,False,False,False,False,True,False,False
30087,4,3,33.62416666666667,0,False,False,False,False,False,True,False,False,True,False,False,False
30136,4,3,26.291666666666668,0,False,False,False,False,False,True,False,True,False,False,False,False
30141,1,1,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False
30155,6,3,36.43555555555555,1,False,False,False,False,False,True,False,False,False,False,True,False
30274,5,4,10.87888888888889,1,False,False,False,False,True,False,False,False,False,False,False,True
30280,2,1,33.50361111111111,1,True,False,False,False,False,False,True,False,False,False,False,False
30299,7,5,40.23694444444445,1,False,False,True,False,False,False,False,False,False,False,True,False
30339,3,3,27.901944444444446,1,True,False,False,False,False,False,False,False,False,True,False,False
30380,4,3,22.863055555555555,0,False,False,True,False,False,False,False,False,False,False,True,False
30419,1,1,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False
30429,4,4,31.5725,0,False,False,True,False,False,False,False,False,False,False,True,False
30443,1,1,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False
30446,3,2,23.150555555555556,0,False,False,False,False,False,True,False,True,False,False,False,False
30447,3,3,15.20888888888889,1,False,False,False,False,False,True,False,False,False,False,True,False
30460,7,4,38.651944444444446,1,True,False,False,False,False,False,False,False,False,False,False,True
30468,5,3,22.846666666666668,1,False,False,False,False,False,True,False,False,False,False,True,False
30521,4,3,36.39333333333333,0,False,True,False,False,False,False,False,False,True,False,False,False
30544,1,1,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False
30578,8,4,35.45305555555556,0,True,False,False,False,False,False,False,False,False,True,False,False
30582,4,3,25.5625,0,False,False,True,False,False,False,False,False,False,False,False,True
30588,3,2,17.885,0,False,True,False,False,False,False,False,True,False,False,False,False
30607,4,4,13.825,0,False,False,False,False,False,True,False,False,True,False,False,False
30628,1,1,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True
30651,4,3,14.960277777777778,0,False,False,True,False,False,False,False,False,False,True,False,False
30664,5,3,37.62388888888889,1,False,False,False,True,False,False,False,False,True,False,False,False
30675,6,5,32.852222222222224,1,True,False,False,False,False,False,False,False,True,False,False,False
30694,2,2,13.666944444444445,0,False,False,False,False,False,True,True,False,False,False,False,False
30820,5,4,30.376666666666665,1,False,False,False,False,False,True,False,False,True,False,False,False
30842,3,2,3.0183333333333335,1,False,False,False,True,False,False,False,False,False,True,False,False
30845,5,3,37.32472222222222,1,False,False,False,True,False,False,False,False,True,False,False,False
30888,3,3,9.296388888888888,1,True,False,False,False,False,False,False,True,False,False,False,False
30895,3,3,23.645833333333332,1,True,False,False,False,False,False,False,False,True,False,False,False
30910,4,3,39.13916666666667,0,False,False,False,True,False,False,False,False,False,False,False,True
30955,3,3,21.99138888888889,1,True,False,False,False,False,False,False,True,False,False,False,False
30977,3,3,32.371944444444445,1,False,False,False,False,False,True,False,False,False,False,True,False
30987,1,1,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False
30989,4,3,42.28861111111111,0,False,False,False,False,True,False,False,True,False,False,False,False
31012,4,4,46.55111111111111,1,False,False,False,False,False,True,False,False,True,False,False,False
31021,5,4,43.05388888888889,0,False,False,False,False,False,True,True,False,False,False,False,False
31070,4,4,35.628055555555555,0,True,False,False,False,False,False,False,False,False,False,False,True
31126,4,2,21.434722222222224,1,False,False,True,False,False,False,False,False,False,False,True,False
31133,4,4,18.70722222222222,1,False,False,False,False,True,False,True,False,False,False,False,False
31134,6,3,40.044444444444444,0,False,False,False,False,True,False,True,False,False,False,False,False
31158,1,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
31185,3,3,16.82027777777778,0,False,False,False,False,False,True,False,True,False,False,False,False
31190,2,2,15.748333333333333,0,False,False,False,True,False,False,False,False,False,False,True,False
31200,3,2,22.314444444444444,1,False,False,False,True,False,False,False,False,False,True,False,False
31210,3,3,31.07472222222222,0,False,False,False,False,True,False,False,False,True,False,False,False
31213,7,4,34.14888888888889,1,False,True,False,False,False,False,False,True,False,False,False,False
31219,2,2,7.25,1,False,False,False,False,False,True,False,False,True,False,False,False
31273,5,4,29.175,1,False,True,False,False,False,False,False,False,False,False,True,False
31275,2,2,12.605555555555556,0,False,True,False,False,False,False,False,False,False,False,False,True
31278,4,4,38.1975,0,False,False,False,False,False,True,False,False,False,False,True,False
31285,1,1,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False
31308,4,3,20.192777777777778,0,False,True,False,False,False,False,True,False,False,False,False,False
31324,2,2,14.661666666666667,0,False,False,False,False,False,True,True,False,False,False,False,False
31340,6,3,39.655,1,True,False,False,False,False,False,True,False,False,False,False,False
31439,1,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True
31581,4,3,26.044444444444444,0,False,False,True,False,False,False,False,False,False,False,False,True
31631,1,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
31643,4,3,32.26722222222222,1,False,False,False,True,False,False,False,True,False,False,False,False
31658,1,1,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False
31679,8,5,35.10722222222222,0,False,False,True,False,False,False,False,False,True,False,False,False
31680,2,2,35.55888888888889,0,False,False,False,True,False,False,False,False,True,False,False,False
31703,5,4,43.92638888888889,0,False,False,False,True,False,False,False,False,False,False,False,True
31723,7,4,29.499444444444446,0,False,False,True,False,False,False,False,False,False,False,True,False
31763,4,3,31.33,0,False,False,False,False,True,False,False,True,False,False,False,False
31833,3,3,25.874444444444446,1,False,False,False,False,False,True,True,False,False,False,False,False
31868,1,1,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False
31889,3,2,20.925555555555555,0,False,False,True,False,False,False,False,False,True,False,False,False
31901,4,4,34.1675,1,False,False,False,True,False,False,False,False,False,False,False,True
31937,4,3,23.78361111111111,0,False,False,False,False,False,True,False,False,False,True,False,False
32052,2,2,12.45,1,False,False,False,False,False,True,True,False,False,False,False,False
32120,3,2,38.388333333333335,0,False,False,True,False,False,False,True,False,False,False,False,False
32160,4,3,34.312222222222225,0,False,True,False,False,False,False,False,True,False,False,False,False
32299,4,3,15.740555555555556,1,True,False,False,False,False,False,False,False,False,True,False,False
32344,5,4,38.041111111111114,0,False,False,False,False,False,True,False,True,False,False,False,False
32377,1,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
32391,5,4,40.036944444444444,0,False,False,False,True,False,False,False,True,False,False,False,False
32402,5,3,39.808055555555555,0,True,False,False,False,False,False,False,False,True,False,False,False
32424,3,2,16.548055555555557,0,False,False,False,False,True,False,False,False,False,True,False,False
32477,6,4,40.312222222222225,0,False,False,False,False,True,False,False,True,False,False,False,False
32550,3,2,26.525,1,False,False,True,False,False,False,False,True,False,False,False,False
32562,4,3,39.672777777777775,0,True,False,False,False,False,False,False,False,True,False,False,False
32651,4,2,38.50138888888889,0,False,False,False,True,False,False,False,False,False,True,False,False
32663,3,2,18.428055555555556,0,False,False,True,False,False,False,False,False,False,True,False,False
32685,2,2,14.892222222222221,0,False,False,False,True,False,False,False,False,False,False,False,True
32692,6,4,44.80972222222222,1,False,False,False,False,False,True,True,False,False,False,False,False
32709,3,2,25.266111111111112,1,False,False,False,True,False,False,False,True,False,False,False,False
32739,3,3,29.385833333333334,1,False,True,False,False,False,False,False,False,False,False,True,False
32828,4,3,33.03611111111111,1,False,False,False,True,False,False,False,False,False,False,True,False
32839,9,4,38.92611111111111,0,False,False,True,False,False,False,False,False,False,True,False,False
32877,4,3,41.17722222222222,1,False,True,False,False,False,False,False,False,False,False,False,True
32882,6,4,25.064166666666665,0,False,False,True,False,False,False,False,False,True,False,False,False
32883,3,2,26.705,0,False,False,False,False,False,True,False,False,False,False,False,True
32897,4,3,29.75888888888889,1,False,False,False,False,True,False,False,False,False,True,False,False
32900,3,1,16.974166666666665,1,False,False,True,False,False,False,False,False,True,False,False,False
32914,4,3,20.98777777777778,0,False,False,True,False,False,False,False,False,True,False,False,False
32954,3,2,15.242222222222223,0,False,False,False,False,False,True,False,False,True,False,False,False
33019,3,3,23.988055555555555,0,False,False,False,False,False,True,True,False,False,False,False,False
33074,2,2,21.537777777777777,0,True,False,False,False,False,False,False,False,False,False,True,False
33077,4,3,19.475,1,False,True,False,False,False,False,False,False,True,False,False,False
33106,3,3,8.51,0,False,False,True,False,False,False,False,True,False,False,False,False
33189,4,4,37.25055555555556,0,False,False,True,False,False,False,False,False,False,False,False,True
33190,2,2,4.681666666666667,1,False,False,False,True,False,False,False,False,False,False,True,False
33255,6,4,25.324444444444445,0,False,False,False,False,False,True,False,False,False,False,True,False
33292,5,4,24.643333333333334,0,False,False,False,False,True,False,False,False,False,True,False,False
33336,2,2,34.65,0,False,True,False,False,False,False,True,False,False,False,False,False
33345,5,4,20.941111111111113,0,False,True,False,False,False,False,False,False,False,False,False,True
33367,3,2,20.62,1,False,True,False,False,False,False,False,True,False,False,False,False
33377,2,2,11.56611111111111,0,False,False,False,False,True,False,False,True,False,False,False,False
33382,5,4,33.665277777777774,0,False,False,True,False,False,False,False,False,False,True,False,False
33392,5,3,21.2575,0,False,True,False,False,False,False,False,False,False,False,True,False
33400,2,2,16.495277777777776,0,False,False,True,False,False,False,False,True,False,False,False,False
33421,2,2,5.063611111111111,1,False,False,True,False,False,False,False,False,False,False,False,True
33497,7,4,39.33083333333333,0,True,False,False,False,False,False,False,True,False,False,False,False
33499,7,4,46.78666666666667,0,False,True,False,False,False,False,False,False,False,False,True,False
33517,1,1,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False
33537,1,1,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False
33545,2,2,12.640555555555556,1,False,True,False,False,False,False,True,False,False,False,False,False
33578,6,4,22.930833333333332,1,False,True,False,False,False,False,False,False,False,True,False,False
33593,2,2,11.551111111111112,1,False,False,True,False,False,False,False,True,False,False,False,False
33601,5,2,29.067222222222224,0,True,False,False,False,False,False,True,False,False,False,False,False
33822,5,4,41.88388888888889,0,False,False,False,False,True,False,False,True,False,False,False,False
33843,5,4,42.99388888888889,1,True,False,False,False,False,False,False,False,False,True,False,False
33960,6,3,32.03666666666667,0,True,False,False,False,False,False,False,False,False,True,False,False
33974,2,1,15.623888888888889,0,False,True,False,False,False,False,False,True,False,False,False,False
33975,2,2,2.022222222222222,1,False,False,False,False,True,False,False,False,False,True,False,False
33979,3,2,13.699166666666667,1,False,False,True,False,False,False,False,False,True,False,False,False
33991,5,4,30.280555555555555,1,False,False,False,False,False,True,False,True,False,False,False,False
33999,5,5,12.105833333333333,1,True,False,False,False,False,False,False,False,False,True,False,False
34007,3,3,16.23777777777778,1,False,False,True,False,False,False,False,False,False,False,False,True
34056,1,1,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False
34073,7,5,33.14611111111111,0,False,False,True,False,False,False,False,True,False,False,False,False
34080,2,2,5.5725,1,False,False,False,False,False,True,False,False,False,False,True,False
34087,2,2,5.681666666666667,1,False,False,False,False,False,True,True,False,False,False,False,False
34094,3,2,13.679722222222223,0,False,False,True,False,False,False,False,False,False,False,True,False
34143,2,2,2.56,1,False,False,False,False,True,False,True,False,False,False,False,False
34192,4,3,8.815555555555555,1,False,False,False,False,True,False,False,False,False,False,False,True
34218,1,1,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False
34263,4,2,26.60861111111111,1,False,False,True,False,False,False,False,False,True,False,False,False
34300,4,3,31.32111111111111,1,False,False,True,False,False,False,False,False,False,True,False,False
34310,5,3,31.78611111111111,1,False,False,False,False,False,True,True,False,False,False,False,False
34372,4,4,37.67305555555556,0,False,False,True,False,False,False,False,False,False,True,False,False
34390,2,2,17.544444444444444,0,False,False,False,False,False,True,False,True,False,False,False,False
34395,4,3,20.22361111111111,0,False,False,False,False,False,True,False,False,True,False,False,False
34498,9,6,43.51583333333333,1,False,False,False,True,False,False,False,False,True,False,False,False
34551,3,2,25.08277777777778,0,False,False,False,True,False,False,False,True,False,False,False,False
34573,4,3,26.9125,0,False,False,False,False,True,False,False,False,False,True,False,False
34587,3,2,27.914444444444445,0,True,False,False,False,False,False,False,False,False,False,False,True
34608,6,5,36.564166666666665,1,False,False,False,True,False,False,False,True,False,False,False,False
34641,1,1,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False
34649,4,2,27.855555555555554,0,False,False,True,False,False,False,False,True,False,False,False,False
34653,3,2,27.92111111111111,1,False,False,False,False,True,False,True,False,False,False,False,False
34672,1,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
34693,3,2,18.328055555555554,0,False,False,False,False,False,True,True,False,False,False,False,False
34708,6,3,39.59166666666667,0,False,True,False,False,False,False,False,False,False,True,False,False
34737,2,2,9.03138888888889,1,False,False,False,True,False,False,False,False,False,False,True,False
34780,3,1,5.476666666666667,0,False,False,False,False,False,True,False,False,False,False,False,True
34833,3,2,39.676944444444445,1,False,False,False,True,False,False,False,False,True,False,False,False
34935,5,3,35.86805555555556,0,False,False,False,False,False,True,False,False,True,False,False,False
34937,1,1,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False
34938,1,1,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False
34943,3,3,8.615,1,False,False,False,False,True,False,True,False,False,False,False,False
35006,3,3,9.769722222222223,0,False,False,False,True,False,False,True,False,False,False,False,False
35107,2,2,8.239722222222222,1,False,False,False,False,True,False,False,False,True,False,False,False
35129,3,3,15.071666666666667,0,True,False,False,False,False,False,False,False,False,False,False,True
35199,2,2,13.711666666666666,0,False,False,False,True,False,False,False,False,False,False,False,True
35212,2,2,10.103055555555555,1,False,True,False,False,False,False,False,False,True,False,False,False
35216,4,3,37.590833333333336,0,True,False,False,False,False,False,False,True,False,False,False,False
35227,2,2,29.6825,0,False,False,False,False,False,True,False,False,False,True,False,False
35230,3,2,28.835277777777776,0,False,False,True,False,False,False,False,False,False,False,True,False
35247,3,3,16.557777777777776,0,False,False,False,True,False,False,True,False,False,False,False,False
35296,3,2,16.072777777777777,0,False,False,False,True,False,False,False,False,True,False,False,False
35324,5,5,20.970277777777778,0,True,False,False,False,False,False,False,False,False,False,True,False
35337,6,4,47.70583333333333,1,False,False,False,True,False,False,False,True,False,False,False,False
35409,4,4,30.41,0,False,False,False,False,True,False,True,False,False,False,False,False
35436,3,3,9.12138888888889,0,True,False,False,False,False,False,False,False,False,True,False,False
35456,3,3,40.28888888888889,0,False,False,True,False,False,False,False,False,False,True,False,False
35598,3,3,38.43611111111111,1,False,False,False,False,True,False,False,True,False,False,False,False
35619,2,1,13.66388888888889,0,False,False,False,False,False,True,False,False,False,False,False,True
35626,1,1,0.0,1,False,False,False,True,False,False,False,False,False,True,False,False
35661,4,4,27.778055555555557,0,True,False,False,False,False,False,False,False,True,False,False,False
35664,5,3,35.35916666666667,0,False,False,False,True,False,False,False,False,False,True,False,False
35668,2,2,12.375,0,False,False,False,False,True,False,False,False,False,False,False,True
35705,2,2,3.738888888888889,0,False,False,False,False,False,True,False,True,False,False,False,False
35726,3,2,43.30916666666667,0,False,False,False,True,False,False,False,False,False,True,False,False
35728,1,1,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False
35756,6,4,25.767222222222223,1,False,False,False,False,True,False,False,False,False,False,True,False
35789,5,3,43.37583333333333,0,False,True,False,False,False,False,True,False,False,False,False,False
35824,4,2,40.68333333333333,0,False,False,False,False,True,False,False,False,False,True,False,False
35830,3,3,23.3375,0,False,False,False,False,False,True,False,False,True,False,False,False
35837,5,3,35.97805555555556,0,False,False,False,False,True,False,False,False,False,True,False,False
35873,3,3,38.54138888888889,0,False,False,False,True,False,False,False,False,False,False,False,True
35886,1,1,0.0,0,False,True,False,False,False,False,False,True,False,False,False,False
35887,6,4,28.865277777777777,1,False,False,False,False,False,True,False,False,True,False,False,False
35923,2,2,24.92527777777778,1,False,False,False,True,False,False,False,False,False,False,False,True
35942,7,4,33.01083333333333,0,False,False,True,False,False,False,True,False,False,False,False,False
35961,4,3,25.744444444444444,1,False,False,True,False,False,False,False,False,False,False,True,False
35980,4,2,42.009166666666665,1,True,False,False,False,False,False,False,False,False,True,False,False
36005,2,2,4.930555555555555,1,False,False,False,True,False,False,False,False,False,False,False,True
36044,2,2,29.626666666666665,0,True,False,False,False,False,False,False,True,False,False,False,False
36074,1,1,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
36097,6,4,28.85527777777778,1,False,False,True,False,False,False,False,True,False,False,False,False
36115,4,4,33.754444444444445,0,True,False,False,False,False,False,False,False,False,False,False,True
36126,3,3,44.278055555555554,0,True,False,False,False,False,False,False,True,False,False,False,False
36130,2,2,3.507222222222222,1,True,False,False,False,False,False,False,False,False,False,True,False
36135,7,3,40.43083333333333,1,False,False,False,True,False,False,False,False,False,True,False,False
36148,2,2,24.710833333333333,1,False,False,False,False,True,False,True,False,False,False,False,False
36175,5,3,45.28861111111111,0,False,False,False,True,False,False,False,True,False,False,False,False
36179,1,1,0.0,1,True,False,False,False,False,False,True,False,False,False,False,False
36215,3,3,37.13111111111111,1,False,False,False,True,False,False,False,False,False,False,True,False
36308,2,2,9.330555555555556,0,False,True,False,False,False,False,False,False,False,False,True,False
36311,2,2,16.96472222222222,0,False,True,False,False,False,False,False,False,True,False,False,False
36355,2,2,44.21277777777778,0,True,False,False,False,False,False,False,False,False,True,False,False
36375,5,3,36.12777777777778,1,False,False,False,False,True,False,False,False,True,False,False,False
36377,4,3,20.184444444444445,0,True,False,False,False,False,False,True,False,False,False,False,False
36393,5,4,23.76388888888889,1,True,False,False,False,False,False,False,False,False,False,True,False
36427,5,4,37.221111111111114,0,False,False,False,False,False,True,False,False,False,False,False,True
36457,7,5,43.312777777777775,1,False,False,True,False,False,False,False,False,False,True,False,False
36500,1,1,0.0,1,False,True,False,False,False,False,False,True,False,False,False,False
36625,3,3,14.539444444444445,1,True,False,False,False,False,False,False,False,True,False,False,False
36676,6,5,42.12694444444445,1,False,False,False,False,True,False,True,False,False,False,False,False
36681,3,2,28.4275,1,False,True,False,False,False,False,True,False,False,False,False,False
36717,2,1,14.460555555555555,0,False,False,False,False,True,False,False,False,False,False,True,False
36731,3,3,18.476666666666667,0,False,False,True,False,False,False,False,False,False,False,True,False
36822,1,1,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False
36840,2,1,32.70166666666667,0,False,False,False,False,False,True,False,False,False,False,False,True
36858,2,2,19.914722222222224,1,False,False,False,False,False,True,False,False,False,False,True,False
36918,4,4,45.31194444444444,0,False,False,False,True,False,False,True,False,False,False,False,False
36947,2,2,19.235277777777778,0,False,False,False,False,False,True,False,False,True,False,False,False
37002,5,4,27.706666666666667,1,False,False,False,True,False,False,False,False,False,True,False,False
37007,2,2,23.87611111111111,1,False,False,True,False,False,False,False,False,False,False,True,False
37051,2,2,24.799722222222222,1,False,False,False,True,False,False,False,False,False,False,False,True
37055,5,3,21.327222222222222,1,False,False,False,False,False,True,False,False,False,True,False,False
37078,7,4,17.95277777777778,1,False,True,False,False,False,False,True,False,False,False,False,False
37121,4,4,8.895833333333334,1,False,False,True,False,False,False,False,False,False,False,True,False
37122,1,1,0.0,1,False,False,False,False,False,True,False,False,False,False,False,True
37162,3,2,34.80694444444445,0,True,False,False,False,False,False,True,False,False,False,False,False
37186,3,3,8.314166666666667,0,False,False,False,True,False,False,False,True,False,False,False,False
37270,3,3,2.9122222222222223,1,False,False,True,False,False,False,False,True,False,False,False,False
37332,11,5,41.0725,0,True,False,False,False,False,False,False,True,False,False,False,False
37365,5,4,30.74416666666667,1,False,False,False,False,False,True,True,False,False,False,False,False
37380,4,3,24.47888888888889,1,False,True,False,False,False,False,False,False,False,True,False,False
37382,3,3,20.950833333333332,1,False,True,False,False,False,False,False,False,True,False,False,False
37386,6,3,41.20194444444444,1,True,False,False,False,False,False,True,False,False,False,False,False
37474,3,3,35.268055555555556,1,False,True,False,False,False,False,False,False,False,True,False,False
37554,5,4,28.230555555555554,0,False,False,True,False,False,False,True,False,False,False,False,False
37559,5,5,33.67333333333333,0,False,False,True,False,False,False,False,False,False,False,True,False
37591,4,3,40.07138888888889,1,False,False,False,True,False,False,False,False,False,False,True,False
37610,1,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,True
37621,3,2,38.50694444444444,1,False,False,False,False,False,True,False,False,False,False,False,True
37622,6,4,23.539444444444445,1,True,False,False,False,False,False,False,False,False,True,False,False
37648,3,2,31.708055555555557,1,False,False,False,False,True,False,False,False,False,False,True,False
37659,4,3,36.42472222222222,1,False,False,True,False,False,False,False,True,False,False,False,False
37703,3,2,39.102222222222224,1,False,False,False,False,False,True,False,False,False,False,True,False
37708,4,3,19.596944444444443,1,False,False,True,False,False,False,False,False,False,False,True,False
37722,4,4,35.284166666666664,1,False,True,False,False,False,False,False,False,False,True,False,False
37786,5,3,32.935833333333335,0,False,True,False,False,False,False,False,False,False,True,False,False
37813,1,1,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False
37856,3,2,33.74,0,False,False,True,False,False,False,False,False,False,False,False,True
37902,3,3,24.024722222222223,1,False,False,False,False,False,True,False,False,False,False,True,False
37903,6,4,38.6525,0,False,False,True,False,False,False,False,True,False,False,False,False
37916,3,3,19.25777777777778,1,True,False,False,False,False,False,False,False,False,False,True,False
38043,2,2,13.590833333333334,0,False,False,True,False,False,False,False,False,False,False,False,True
38046,4,3,37.778888888888886,0,False,False,False,False,True,False,True,False,False,False,False,False
38099,2,2,7.455555555555556,1,False,False,False,True,False,False,False,True,False,False,False,False
38173,2,2,39.11611111111111,1,False,False,False,False,False,True,False,False,False,False,True,False
38175,6,5,42.17138888888889,1,False,False,False,False,False,True,False,False,True,False,False,False
38226,2,2,24.59,1,False,False,False,False,True,False,False,False,False,False,False,True
38252,7,4,36.839166666666664,0,False,False,True,False,False,False,False,False,False,True,False,False
38286,5,4,35.91222222222222,1,True,False,False,False,False,False,False,False,False,False,True,False
38349,3,3,18.754444444444445,0,False,True,False,False,False,False,True,False,False,False,False,False
38379,1,1,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False
38392,2,2,3.3602777777777777,0,False,False,False,False,True,False,True,False,False,False,False,False
38457,4,4,25.06833333333333,1,False,True,False,False,False,False,False,False,False,True,False,False
